6626035,RARE Women Black Printed Fit and Flare Dress,www.myntra.com/dresses/rare/rare-women-black-printed-fit-and-flare-dress/6626035/buy,http://assets.myntassets.com/assets/images/6626035/2018/6/5/516e1ade-3aff-44a2-9f39-ae48ee2195f71528184183454-NA-9441528184183227-1.jpg,Myntra
4379421,I AM FOR YOU Women Off-White Self Design A-Line Dress,www.myntra.com/dresses/i-am-for-you/i-am-for-you-women-off-white-self-design-a-line-dress/4379421/buy,http://assets.myntassets.com/assets/images/4379421/2018/4/2/11522649312659-I-AM-FOR-YOU-Women-Dresses-5101522649312488-1.jpg,Myntra
1769334,FOREVER 21 Women Black Solid Maxi Dress,www.myntra.com/dresses/forever-21/forever-21-women-black-solid-maxi-dress/1769334/buy,http://assets.myntassets.com/assets/images/1769334/2018/3/3/11520063045359-FOREVER-21-Women-Black-Solid-Maxi-Dress-3141520063045292-1.jpg,Myntra
2426959,Deal Jeans Women Black Striped Maxi Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-black-striped-maxi-dress/2426959/buy,http://assets.myntassets.com/assets/images/2426959/2018/2/7/11517997368934-Deal-Jeans-Women-Black-Striped-Maxi-Dress-9921517997368790-1.jpg,Myntra
2390272,Global Desi Women Coral Orange Printed Maxi Dress,www.myntra.com/dresses/global-desi/global-desi-women-coral-orange-printed-maxi-dress/2390272/buy,http://assets.myntassets.com/assets/images/2390272/2018/1/23/11516703449232-Global-Desi-Women-Coral-Printed-Maxi-Dress-4221516703449144-1.jpg,Myntra
2226862,Deal Jeans Women Burgundy Solid Sheath Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-burgundy-solid-sheath-dress/2226862/buy,http://assets.myntassets.com/assets/images/2226862/2017/12/14/11513251422376-Deal-Jeans-Women-Burgundy-Solid-Sheath-Dress-3861513251422146-1.jpg,Myntra
2243049,Athena Women Black Embellished Maxi Dress,www.myntra.com/dresses/athena/athena-women-black-embellished-maxi-dress/2243049/buy,http://assets.myntassets.com/assets/images/2243049/2017/11/11/11510387038970-Black-cold-shoulder-embroidered-dress-with-flared-hem-7761510387038814-1.jpg,Myntra
2129196,Deal Jeans Women Burgundy Solid Sheath Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-burgundy-solid-sheath-dress/2129196/buy,http://assets.myntassets.com/assets/images/2129196/2017/10/12/11507809217818-Deal-Jeans-Women-Burgundy-Solid-Sheath-Dress-1181507809217467-1.jpg,Myntra
8008877,RARE Women Navy Blue Self Design Sheath Dress,www.myntra.com/dresses/rare/rare-women-navy-blue-self-design-sheath-dress/8008877/buy,http://assets.myntassets.com/assets/images/productimage/2018/11/28/7405a090-961c-4bef-8c1b-7ea8f34ccc711543377267831-1.jpg,Myntra
2056709,HERE&amp;NOW Women Off-White &amp; Navy Printed Layered Shift Dress,www.myntra.com/dresses/herenow/herenow-women-off-white--navy-printed-layered-shift-dress/2056709/buy,http://assets.myntassets.com/assets/images/2056709/2017/8/23/11503468760008-HERENOW-Women-Dresses-2381503468759812-1.jpg,Myntra
1955665,StyleStone Women Red &amp; Navy Striped Shirt Dress,www.myntra.com/dresses/stylestone/stylestone-women-red--navy-striped-shirt-dress/1955665/buy,http://assets.myntassets.com/assets/images/1955665/2017/6/8/11496922882439-StylesStone-Womens-Red-and-Navy-Blue-Stripe-Dress-2771496922882256-1.jpg,Myntra
1742200,Deal Jeans Women Rust Printed Fit &amp; Flare Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-rust-printed-fit--flare-dress/1742200/buy,http://assets.myntassets.com/assets/images/1742200/2017/2/9/11486625988442-Deal-Jeans-Women-Rust-Printed-Fit-and-Flare-Dress-3311486625988197-1.jpg,Myntra
