Product Id,Product Name,Product Url,Image Url,Company Name
9W5UQ6G7YNE,Striped Shirt Dress,https://www.nnnow.com/sugr-women-striped-shirt-dress-9W5UQ6G7YNE,https://cdn15.nnnow.com/web-images/medium/styles/9W5UQ6G7YNE/1547636002192/1.jpg,NNNOW
5HJK8X428BV,Printed Maxi Dress,https://www.nnnow.com/bronz-women-printed-maxi-dress-5HJK8X428BV,https://cdn02.nnnow.com/web-images/medium/styles/5HJK8X428BV/1554363952878/1.jpg,NNNOW
M6LAL7Z9H1D,Printed Embroidered Maxi Dress,https://www.nnnow.com/bronz-women-printed-embroidered-maxi-dress-M6LAL7Z9H1D,https://cdn01.nnnow.com/web-images/medium/styles/M6LAL7Z9H1D/1534152227019/1.jpg,NNNOW
X9PZ0RGJILS,Patterned Weave Maxi Dress,https://www.nnnow.com/bronz-women-patterned-weave-maxi-dress-X9PZ0RGJILS,https://cdn07.nnnow.com/web-images/medium/styles/X9PZ0RGJILS/1548232727059/1.jpg,NNNOW
WMJTRMWMJ63,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-WMJTRMWMJ63,https://cdn14.nnnow.com/web-images/medium/styles/WMJTRMWMJ63/1547636002239/1.jpg,NNNOW
Q25CU0VSUYO,Bell Sleeve Skater Dress,https://www.nnnow.com/sugr-women-bell-sleeve-skater-dress-Q25CU0VSUYO,https://cdn03.nnnow.com/web-images/medium/styles/Q25CU0VSUYO/1537356562503/1.jpg,NNNOW
BKZYBZQLS1M,Embroidered High Low Hem Dress,https://www.nnnow.com/bronz-women-embroidered-high-low-hem-dress-BKZYBZQLS1M,https://cdn03.nnnow.com/web-images/medium/styles/BKZYBZQLS1M/1532341253602/1.jpg,NNNOW
OQ5B3QM5DQR,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-OQ5B3QM5DQR,https://cdn16.nnnow.com/web-images/medium/styles/OQ5B3QM5DQR/1532339960195/1.jpg,NNNOW
JKHQFO4OY6B,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-JKHQFO4OY6B,https://cdn00.nnnow.com/web-images/medium/styles/JKHQFO4OY6B/1554098104196/1.jpg,NNNOW
Q745GYY5K7R,Printed Fit And Flare Dress,https://www.nnnow.com/sugr-women-printed-fit-and-flare-dress-Q745GYY5K7R,https://cdn12.nnnow.com/web-images/medium/styles/Q745GYY5K7R/1553690785543/1.jpg,NNNOW
V5DSQTAMJ2S,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-V5DSQTAMJ2S,https://cdn15.nnnow.com/web-images/medium/styles/V5DSQTAMJ2S/1547636002131/1.jpg,NNNOW
37T2NQYX0LV,Floral Print Skater Dress,https://www.nnnow.com/sugr-women-floral-print-skater-dress-37T2NQYX0LV,https://cdn03.nnnow.com/web-images/medium/styles/37T2NQYX0LV/1537356562453/1.jpg,NNNOW
IFW5FTMGCN2,Printed Maxi Dress,https://www.nnnow.com/bronz-women-printed-maxi-dress-IFW5FTMGCN2,https://cdn13.nnnow.com/web-images/medium/styles/IFW5FTMGCN2/1535606676484/1.jpg,NNNOW
GDTU2BWBY0L,Printed A-Line Dress,https://www.nnnow.com/bronz-women-printed-a-line-dress-GDTU2BWBY0L,https://cdn03.nnnow.com/web-images/medium/styles/GDTU2BWBY0L/1532339960181/1.jpg,NNNOW
D59SSB3O1N4,Strappy Crinkled Dress,https://www.nnnow.com/bronz-women-strappy-crinkled-dress-D59SSB3O1N4,https://cdn18.nnnow.com/web-images/medium/styles/D59SSB3O1N4/1515664096284/1.jpg,NNNOW
